80.118,86.697,4.141,18.965,23.186,86.678
96.896,90.409,3.015,60.414,97.088,66.269
11.499,73.095,99.818,81.066,32.173,91.246
90.317,50.499,61.69,5.329,56.898,34.357
72.783,51.883,73.03,80.274,94.585,41.239
4.539,16.802,92.253,81.984,68.407,16.591
20.446,45.156,7.125,23.312,45.119,98.206
73.009,23.154,69.925,3.277,17.352,68.923
51.541,92.629,40.251,35.259,53.097,90.178
86.077,22.421,4.737,4.974,89.509,30.75
33.223,9.294,37.453,19.171,57.858,92.715
6.677,99.223,77.295,68.975,71.042,14.733
10.552,35.117,10.925,18.719,66.302,48.445
13.702,69.464,10.132,54.797,86.675,91.78
80.414,48.783,52.602,28.226,68.353,29.544
39.983,1.908,11.101,80.901,18.822,78.726
97.321,54.682,75.598,74.818,67.735,77.646
2.817,6.674,16.806,93.424,56.605,9.617
80.081,23.231,44.174,88.128,10.354,33.977
83.616,85.737,83.969,39.541,54.781,54.938
98.567,78.786,87.814,43.28,37.557,34.973
52.198,65.124,52.117,95.306,5.55,46.23
3.704,24.882,16.999,99.051,4.455,66.571
15.724,9.198,17.632,45.766,49.067,95.178
7.389,85.371,21.847,63.654,71.257,61.296
87.315,91.48,94.586,72.94,10.99,38.527
4.062,36.252,51.565,86.241,91.801,90.737
26.319,62.776,42.933,31.159,8.928,87.734
66.783,22.722,4.931,87.952,64.008,17.171
56.348,48.995,18.193,12.738,95.097,39.591
45.861,58.449,34.95,27.459,74.691,74.11
71.809,22.775,37.695,71.46,39.34,14.153
91.808,28.937,64.035,63.715,87.287,53.027
98.278,86.531,21.938,30.156,89.837,66.416
72.604,41.363,92.942,60.636,48.394,88.613
89.937,72.657,89.483,53.645,41.125,77.395
78.232,4.604,89.0,16.731,61.131,73.469
99.971,3.588,50.987,85.871,10.62,98.779
30.538,45.035,44.04,84.456,90.599,48.066
67.977,20.689,68.188,73.267,13.728,59.438
72.81,68.714,25.717,23.768,48.305,17.799
74.676,4.733,80.387,16.861,34.772,65.634
60.025,6.542,89.746,54.263,23.647,61.845
21.177,32.399,31.301,31.307,19.875,6.966
82.429,4.263,74.203,28.525,32.99,97.53
55.948,75.209,4.119,45.209,56.515,83.682
85.278,77.943,99.941,7.086,11.018,58.488
5.477,32.745,1.103,14.326,97.486,77.406
75.151,38.312,75.114,37.694,91.346,10.268
42.007,61.789,71.087,86.723,20.929,73.018
71.179,74.828,67.143,73.454,61.025,98.919
50.195,4.318,88.073,37.377,83.547,45.634
37.539,13.116,43.196,64.922,63.731,40.74
63.463,9.113,27.887,37.345,64.781,73.058
84.685,1.706,99.114,21.028,12.195,58.899
82.982,66.027,39.785,82.367,84.945,47.898
13.508,23.571,55.444,95.874,39.717,64.219
79.176,26.839,29.509,45.304,39.326,57.275
71.07,92.016,92.657,83.785,90.232,19.926
77.251,25.31,37.356,3.836,43.944,62.084
4.836,2.316,19.205,99.981,52.735,13.151
11.538,93.011,79.863,80.176,48.996,88.611
11.987,63.455,29.145,41.379,69.592,43.824
72.287,76.879,7.577,64.482,27.92,48.196
28.076,52.826,81.495,14.952,37.077,82.078
87.234,6.572,74.697,2.188,94.788,49.701
25.938,40.279,55.115,81.313,60.695,76.952
46.588,23.875,55.387,3.278,84.329,35.764
9.87,83.421,80.936,19.135,4.811,13.016
38.668,43.451,78.536,14.169,46.083,3.941
41.812,99.274,39.884,63.444,46.157,33.591
91.172,3.171,13.456,84.141,86.792,48.115
7.182,70.559,90.991,61.881,30.037,60.491
12.941,65.383,60.045,2.764,46.145,26.655
21.967,82.824,51.724,54.323,28.941,79.809
7.163,26.927,85.496,81.357,67.096,66.616
46.071,79.806,97.214,19.343,44.425,33.227
81.182,80.134,5.215,22.663,51.383,81.909
5.864,1.082,38.54,17.133,49.265,33.968
40.62,58.909,53.852,68.515,61.486,22.655
58.249,3.098,78.699,33.084,88.447,84.786
68.217,86.877,29.912,80.214,98.925,84.352
29.45,43.782,14.165,83.195,72.909,44.398
31.434,68.293,57.078,75.515,48.766,88.184
60.798,71.452,65.564,45.202,92.208,6.749
50.831,25.904,67.626,68.801,27.075,18.49
16.144,62.759,34.657,44.497,53.649,50.78
15.904,81.618,63.238,35.673,86.831,54.299
43.958,65.836,63.091,87.459,57.628,54.132
4.6,6.89,48.879,7.631,23.767,56.822
55.598,39.217,59.828,46.588,19.647,59.314
65.188,84.469,28.606,18.628,70.832,37.189
70.446,28.463,84.83,6.884,57.787,82.861
23.863,86.384,4.38,91.634,89.434,53.713
50.062,83.961,48.682,32.85,30.7,99.84
60.748,57.346,78.367,53.434,96.99,36.624
33.164,71.457,71.315,57.929,19.595,24.554
74.317,28.846,7.101,38.206,57.701,41.652
87.075,68.934,58.506,59.094,89.97,25.265
35.935,43.843,90.793,79.109,93.682,28.953
43.993,7.643,42.796,52.421,63.533,92.343
39.831,75.131,96.715,46.007,65.45,3.097
67.082,90.506,78.241,76.833,43.403,14.228
44.929,34.486,21.691,98.001,16.967,47.256
77.273,59.393,89.088,21.772,8.36,26.56
7.388,4.035,15.126,5.818,53.267,48.897
94.145,10.394,83.078,66.59,64.798,82.545
23.036,60.636,77.967,18.988,82.141,32.521
76.798,27.034,95.06,88.445,38.539,70.497
27.888,94.635,96.701,49.929,95.791,57.307
88.112,16.431,87.312,34.093,47.859,9.228
45.35,71.825,25.444,54.402,45.528,49.394
44.319,26.893,11.166,13.599,14.103,97.1
11.686,62.126,94.428,84.852,68.292,82.708
36.351,49.682,90.303,71.002,81.731,48.015
83.859,19.228,15.317,59.345,95.912,11.466
17.682,51.559,27.435,71.151,36.672,25.494
98.58,19.881,55.126,31.907,35.887,26.922
26.232,26.839,59.188,67.826,61.873,54.422
20.976,85.275,11.531,49.107,52.4,13.338
13.649,44.098,59.516,89.638,51.756,47.325
23.544,72.544,17.151,60.519,85.015,72.002
50.465,54.343,48.47,82.853,42.414,87.912
30.72,68.585,33.807,16.057,4.066,48.389
94.545,61.883,35.463,11.299,49.883,39.92
6.781,51.979,93.121,61.265,4.113,82.217
9.686,63.068,23.013,63.092,31.595,90.589
37.867,10.665,22.998,41.053,91.531,11.216
90.508,4.357,30.258,99.259,13.541,26.455
23.224,8.083,15.634,99.045,26.225,48.527
40.37,73.616,40.6,39.451,63.103,10.208
15.01,40.769,69.897,58.06,32.824,82.244
70.506,96.602,85.051,60.434,58.801,56.278
45.139,2.087,15.623,11.006,88.637,18.657
82.495,74.499,89.928,1.065,41.08,38.448
25.34,57.636,11.872,49.129,15.305,21.928
54.722,26.919,93.604,56.42,34.453,66.908
60.667,69.926,77.482,45.875,19.304,92.784
83.592,9.495,57.587,84.248,49.501,31.984
34.257,38.687,4.231,85.225,33.306,44.65
65.678,78.076,71.261,87.059,69.761,72.111
60.221,18.185,18.769,67.338,74.259,20.283
45.384,42.052,74.834,41.383,67.837,52.862
58.935,52.66,86.087,40.632,94.114,27.463
38.057,32.567,32.653,49.24,46.884,11.013
15.032,63.315,31.261,82.244,31.815,53.825
17.2,44.571,40.621,47.491,41.48,95.192
26.143,31.608,18.651,34.129,46.418,94.8
86.888,28.597,60.081,24.08,64.643,67.685
20.331,19.862,43.596,90.248,84.033,97.47
39.417,78.438,35.049,25.017,42.347,95.246
12.92,58.327,91.547,72.721,44.576,55.407
78.9,55.54,81.696,18.364,42.32,60.367
69.772,44.498,26.377,99.582,19.897,36.754
60.685,93.13,49.887,42.997,6.706,62.505
6.37,72.212,9.544,94.507,42.834,52.96
24.11,37.636,59.363,12.731,70.707,24.366
17.684,36.312,28.403,3.934,61.595,34.331
54.11,81.455,6.889,58.66,94.508,79.662
81.453,71.442,21.052,68.404,50.254,33.926
6.859,36.685,26.08,9.021,7.923,44.163
70.789,92.999,89.843,34.2,15.826,95.019
72.868,44.094,58.134,47.036,59.283,47.184
94.302,32.922,13.577,95.416,38.619,71.455
77.991,38.522,74.593,65.408,41.084,29.175
83.211,67.877,26.126,88.278,63.088,54.369
20.436,23.0,10.719,48.73,18.147,97.157
39.553,13.835,41.782,13.602,49.001,56.9
6.081,46.832,92.375,64.993,73.751,63.151
20.19,84.795,22.331,75.723,62.758,71.556
92.444,69.114,29.741,27.33,27.125,61.442
33.66,83.316,47.063,22.248,88.251,92.124
39.038,10.117,58.659,69.077,42.769,78.64
92.737,92.833,9.633,12.683,55.013,67.601
84.682,69.576,29.597,56.595,18.314,17.187
10.722,98.598,26.159,3.042,10.122,72.147
53.067,58.096,97.388,34.635,94.147,31.811
88.079,65.267,86.959,57.928,74.626,78.778
55.275,42.611,60.855,17.321,33.973,37.086
46.315,3.137,18.136,22.402,19.63,41.763
68.503,88.075,89.715,79.382,23.353,57.627
12.377,93.845,91.616,19.917,86.202,68.024
38.064,70.193,41.563,71.906,77.602,11.461
46.053,99.658,82.266,81.401,6.559,53.348
13.435,3.843,9.171,63.812,90.718,96.462
40.58,23.109,89.274,92.633,98.29,81.188
67.26,44.361,97.735,41.137,60.951,92.032
15.11,7.361,50.091,99.697,91.027,59.529
51.461,23.375,24.026,54.638,53.147,1.451
69.254,76.368,97.873,87.188,14.953,85.937
5.18,27.208,27.011,8.736,7.901,30.806
14.486,86.074,50.326,85.802,88.502,97.787
46.329,39.934,35.167,98.027,60.313,33.383
51.593,78.713,4.183,47.028,38.83,6.424
4.642,60.746,9.507,83.746,73.465,69.643
19.823,91.013,59.408,43.207,42.098,92.173
3.04,94.927,94.763,30.869,80.826,34.885
31.062,96.268,75.413,36.062,82.373,7.785
95.242,93.219,45.808,47.215,80.383,51.977
55.241,21.24,98.649,40.704,99.332,18.015
55.328,4.96,47.779,12.965,85.944,68.838
92.214,98.148,37.371,82.55,66.198,28.998
48.422,38.936,86.88,9.4,62.122,46.324
69.55,86.201,78.085,3.315,45.309,52.286
88.005,12.435,23.968,98.523,45.925,47.868
23.427,83.122,3.91,9.968,12.337,84.661
12.174,26.032,73.32,94.611,76.815,81.751
79.606,37.131,57.725,96.42,25.401,43.481
50.335,33.323,45.393,25.648,17.547,60.362
72.365,2.754,95.635,76.785,70.281,44.893
44.828,5.746,40.431,99.746,49.877,95.93
12.582,67.808,28.601,33.608,46.791,81.301
94.537,56.928,2.467,96.476,14.232,80.731
58.533,63.354,82.824,40.308,30.641,66.515
60.611,11.05,49.606,92.155,90.735,97.778
68.884,59.872,91.408,3.914,33.226,69.331
69.08,38.589,98.073,13.289,28.18,28.921
84.263,8.608,59.935,84.522,99.227,14.13
81.47,3.844,99.206,87.855,12.025,93.2
39.01,59.238,61.218,11.654,81.5,9.548
10.367,93.444,39.977,48.78,97.678,71.758
30.878,48.591,69.93,90.651,74.447,1.1
93.244,45.678,19.044,89.748,23.454,21.418
12.702,31.102,72.057,46.448,54.218,93.777
10.544,75.535,76.255,18.852,94.494,40.07
14.652,66.856,84.715,88.289,43.532,65.294
95.812,52.783,23.815,5.195,65.471,77.954
32.694,6.967,9.36,78.882,37.976,16.902
89.437,65.169,15.797,37.248,1.902,72.405
43.192,82.707,23.104,15.761,24.69,56.032
35.48,14.965,87.214,24.076,86.298,12.911
42.035,85.403,72.706,22.145,42.015,62.434
63.559,1.281,13.213,38.962,34.609,89.364
86.477,43.542,18.247,77.038,72.478,13.404
89.392,64.809,82.437,68.083,8.056,77.086
88.321,75.127,88.432,43.682,36.186,31.488
8.002,53.049,9.529,60.274,4.978,88.835
3.844,67.269,89.946,78.468,60.896,94.783
5.856,27.431,7.915,14.301,23.476,6.921
88.749,41.008,51.02,36.686,42.122,66.717
58.219,64.606,13.553,13.787,10.907,51.62
90.363,8.917,42.759,36.556,1.36,72.362
62.983,82.913,53.352,26.948,66.782,49.963
54.802,87.738,26.408,58.102,84.048,62.775
60.719,46.412,93.186,2.19,44.535,12.327
79.388,77.275,15.075,2.818,95.295,35.865
48.258,77.502,7.092,58.154,3.851,18.462
4.325,25.27,81.242,83.882,82.519,74.724
97.785,7.61,67.477,43.921,37.747,60.374
50.755,30.345,58.667,58.641,95.158,5.571
82.96,96.894,40.581,94.797,73.877,48.117
69.44,77.302,78.677,9.994,27.401,55.873
98.338,35.957,42.964,5.637,29.646,35.982
96.644,11.999,49.216,96.691,67.595,11.751
47.427,59.344,16.694,24.403,32.457,24.73
86.644,83.532,47.372,91.049,42.687,86.196
4.353,20.387,49.385,54.168,47.746,29.293
49.76,86.465,21.808,80.138,25.374,88.662
7.391,8.425,61.081,22.879,11.368,12.127
74.629,43.355,20.435,71.645,92.392,41.084
72.909,95.58,2.836,62.767,1.19,3.486
30.182,55.737,40.06,93.414,73.946,39.556
93.203,66.9,31.75,59.842,43.048,86.498
63.504,16.079,67.737,93.899,13.309,55.761
26.007,19.075,19.31,25.374,98.828,82.369
51.488,60.248,63.536,37.897,33.186,6.808
12.717,28.981,94.033,37.409,2.792,30.306
11.145,21.887,77.697,24.132,85.674,20.277
92.352,43.115,50.383,50.547,27.628,19.073
43.187,31.369,31.318,60.347,61.51,64.51
23.021,94.898,75.423,74.631,22.051,52.407
82.746,93.057,97.37,87.534,59.007,25.13
35.813,36.176,19.281,2.604,90.304,38.036
81.475,96.632,46.977,63.43,75.628,88.415
13.027,53.921,90.136,77.605,31.59,9.495
71.304,51.029,4.032,46.939,87.193,98.202
72.939,17.855,23.209,38.985,82.596,2.248
39.386,60.237,33.859,6.888,42.662,16.371
90.334,84.434,76.491,10.126,24.411,30.294
99.078,74.702,38.187,48.566,91.041,29.408
35.954,75.408,69.862,45.123,59.458,18.567
84.371,13.33,41.092,64.094,22.279,41.66
20.085,85.308,91.826,2.143,42.383,79.129
98.571,95.591,81.646,39.056,73.15,1.04
79.307,25.813,32.049,9.516,35.189,1.839
62.624,8.584,4.428,99.495,48.951,76.251
67.458,24.816,87.296,93.438,57.536,95.934
28.759,3.359,15.764,51.506,24.137,82.779
86.236,59.568,39.906,71.073,84.315,68.672
11.741,49.207,68.645,80.879,63.89,64.981
12.841,39.976,59.007,50.149,73.578,86.055
4.715,27.686,5.245,22.457,17.831,18.515
79.339,11.65,84.383,43.947,9.122,25.578
41.188,45.56,6.596,12.26,13.836,24.7
35.941,17.903,8.982,86.903,39.754,65.917
27.059,69.929,29.592,61.805,30.994,30.588
9.715,15.263,22.966,27.05,59.129,65.991
95.596,24.872,3.462,55.497,50.794,50.141
42.103,18.455,29.177,94.006,10.784,41.673
72.576,87.922,27.523,79.164,77.252,5.656
42.127,55.274,39.859,78.314,55.178,61.362
41.971,39.539,65.136,58.383,52.794,26.135
60.038,50.734,54.607,71.628,41.646,88.175
66.743,57.172,58.005,55.174,60.096,5.886
60.058,6.927,84.648,4.058,23.708,30.299
37.649,27.469,64.629,3.507,58.458,16.07
32.733,6.889,98.795,83.551,68.048,44.287
19.835,57.883,76.272,3.396,40.473,28.83
91.137,42.364,91.428,46.226,92.61,44.034
33.658,50.556,70.591,80.201,68.209,28.841
54.304,80.745,42.726,24.286,86.137,89.343
96.476,76.382,64.64,35.349,46.485,8.424
15.906,36.265,39.636,88.972,15.773,74.486
92.192,43.284,71.885,63.557,19.847,41.041
84.965,94.658,39.009,17.912,41.246,93.163
90.447,48.097,65.437,80.623,61.822,25.081
34.68,83.402,78.864,87.635,18.112,53.271
27.768,45.586,55.336,36.374,97.833,96.802
90.803,51.811,33.729,95.885,5.48,50.943
74.35,87.535,41.503,76.474,98.391,44.848
33.25,78.878,35.916,98.66,68.45,48.816
25.269,46.458,18.87,24.835,9.908,57.899
29.653,23.066,94.572,40.383,33.124,79.52
47.765,66.104,87.838,42.223,6.093,92.314
83.162,98.774,43.371,41.296,10.404,89.242
50.712,88.782,47.27,62.15,77.663,30.759
67.072,17.082,19.853,14.828,97.41,66.793
24.397,32.59,33.109,86.633,34.022,91.231
54.16,79.569,24.793,17.428,41.213,25.576
58.807,27.746,49.234,23.954,34.654,27.73
69.445,35.941,85.116,14.902,9.879,9.076
15.453,6.399,19.3,32.887,8.551,37.505
38.309,31.71,14.466,8.055,17.848,11.512
43.949,29.077,68.011,40.948,58.309,62.131
74.633,66.651,84.565,29.333,6.511,21.807
70.727,40.605,23.332,90.788,64.47,81.549
85.802,52.742,47.945,17.68,86.123,25.104
44.968,31.538,58.149,97.691,59.686,16.678
59.725,38.172,78.601,88.257,83.475,62.017
39.795,70.626,53.091,56.048,57.798,20.846
37.225,19.5,9.137,90.991,27.63,65.097
78.836,40.76,43.382,44.43,60.495,86.657
66.34,1.509,46.423,66.358,71.844,52.485
96.155,60.531,24.406,88.354,73.391,94.356
85.211,71.198,97.705,26.596,82.644,84.501
91.415,77.118,55.673,74.912,44.007,40.922
29.419,60.506,33.851,55.223,61.367,2.428
88.774,77.257,58.228,23.723,26.071,56.183
57.691,27.058,75.892,18.966,36.836,60.503
75.61,11.244,75.403,28.818,27.719,32.941
63.381,98.82,54.089,5.612,18.482,13.411
53.198,80.031,88.312,24.849,20.951,47.457
44.056,86.192,65.725,91.135,19.201,56.051
25.469,14.503,55.963,95.959,53.009,41.208
94.306,99.104,17.008,18.587,43.888,58.396
96.199,80.724,36.905,3.257,32.697,32.075
95.618,38.636,90.571,23.023,28.219,57.03
16.364,14.772,33.768,98.75,93.915,18.269
45.454,59.543,83.039,89.027,74.175,38.838
72.678,99.912,56.199,57.11,95.087,6.849
41.19,45.013,81.106,44.766,13.991,44.95
74.129,52.366,44.514,91.248,20.802,9.45
46.49,81.693,32.021,58.291,34.659,38.739
23.793,76.442,17.608,42.699,97.055,74.043
45.835,20.048,81.501,15.882,14.469,4.684
92.312,52.855,60.054,63.533,83.012,23.679
73.8,81.052,74.804,50.568,89.895,20.194
59.632,84.743,16.678,79.438,19.482,52.142
27.15,80.513,13.434,84.561,64.676,47.706
44.625,11.562,32.565,92.745,24.552,28.731
92.557,28.286,51.22,79.391,25.574,92.039
89.797,26.84,93.055,6.995,54.33,83.424
68.813,91.947,57.362,95.887,34.823,5.609
94.928,58.838,42.98,7.641,26.414,28.523
23.492,80.039,10.252,35.909,42.034,47.335
31.038,54.475,58.083,67.401,28.169,15.529
67.858,66.244,29.128,57.003,51.308,99.955
28.007,42.067,22.073,66.8,89.951,67.919
56.806,91.516,60.253,87.4,80.579,10.648
88.881,46.798,4.697,64.183,4.792,92.037
64.049,10.327,66.491,51.255,47.598,70.882
46.798,76.972,14.69,27.713,6.616,56.05
40.032,75.941,8.711,88.951,46.458,93.179
49.38,88.163,5.486,59.241,46.274,51.857
25.859,24.087,55.737,40.178,29.691,46.421
61.578,23.134,98.139,27.172,36.986,78.475
75.188,42.304,8.061,14.931,83.145,52.577
77.507,90.755,71.527,96.868,65.817,40.988
78.108,75.828,78.784,49.619,17.787,41.673
55.266,39.21,84.009,45.349,44.592,67.824
62.048,46.175,25.613,48.12,64.158,19.657
32.82,9.283,89.172,91.201,45.176,25.103
94.08,1.549,48.149,52.57,86.622,85.479
81.979,77.458,60.176,12.305,34.56,22.482
4.962,6.82,90.931,98.753,48.355,10.583
49.311,58.356,12.251,70.992,4.758,86.323
17.423,3.95,49.416,12.592,65.257,91.661
60.683,41.095,48.63,1.711,54.709,67.445
45.942,28.306,2.501,74.608,93.84,12.306
77.545,64.293,19.396,97.403,60.082,54.981
22.498,10.616,43.473,27.983,5.044,14.811
58.784,94.688,9.862,77.507,50.945,63.267
47.403,90.452,58.01,1.229,91.379,66.854
99.029,81.365,36.551,51.299,88.924,2.671
15.108,16.112,11.952,35.612,88.454,49.624
49.996,6.4,28.324,34.825,95.743,83.988
65.102,50.814,19.593,83.989,34.214,76.01
15.824,64.997,42.761,49.392,47.398,40.085
93.266,35.527,12.297,31.913,74.734,61.534
65.614,11.925,51.547,60.622,21.911,52.386
33.711,19.969,82.927,55.913,17.802,62.656
92.455,9.208,47.868,60.596,45.286,44.292
10.14,10.288,32.629,77.808,56.329,10.394
28.16,6.684,75.321,14.225,70.411,29.812
40.517,19.85,91.569,96.448,92.249,19.582
38.757,12.65,61.586,54.816,7.569,25.128
4.826,8.24,13.834,45.389,35.481,58.687
47.803,14.45,86.666,83.006,68.943,22.126
54.774,13.95,81.333,3.223,6.052,82.836
48.256,85.984,81.018,62.261,10.864,70.425
88.132,69.728,40.856,5.796,94.076,46.109
86.08,40.511,37.064,13.914,62.509,30.414
3.484,95.111,74.586,57.851,53.44,81.146
19.315,50.822,8.318,61.846,46.662,16.656
76.06,81.49,15.971,70.171,36.041,20.211
20.748,98.496,9.937,14.422,14.591,92.296
52.341,92.639,53.947,54.763,61.636,58.466
56.175,76.441,63.733,29.155,80.45,26.095
87.733,36.189,5.16,81.522,70.293,17.19
38.973,38.31,26.968,24.126,95.56,30.291
34.38,53.257,26.545,10.324,94.634,8.678
18.95,19.93,62.62,95.456,84.274,83.583
33.618,20.986,58.83,92.609,25.393,44.979
63.867,84.678,51.234,71.935,11.255,32.42
55.565,94.741,69.822,61.99,86.079,86.526
51.178,67.853,40.487,35.536,42.565,53.132
28.531,60.756,61.747,12.926,30.34,68.987
84.618,65.275,8.025,84.268,89.48,89.281
9.792,89.581,20.311,10.901,51.728,20.169
23.018,68.204,23.078,12.711,93.45,82.589
67.638,79.855,50.347,23.322,32.863,59.189
51.868,87.062,67.703,61.109,92.307,95.353
39.101,42.032,31.159,29.508,99.409,34.622
94.526,72.189,74.873,72.51,1.016,26.1
1.287,66.796,29.164,81.179,7.131,78.944
6.258,38.036,42.274,41.199,26.079,19.143
29.916,17.445,67.325,35.416,93.1,30.583
67.513,65.485,88.221,92.737,87.894,52.67
11.785,80.999,63.069,82.651,3.256,35.281
72.009,67.223,90.769,56.593,78.041,79.829
11.105,37.675,34.983,85.817,98.332,73.882
54.985,72.634,87.266,75.287,72.757,35.549
80.244,47.213,40.01,22.788,75.034,84.852
31.728,39.623,19.004,89.923,79.566,16.694
55.463,74.074,17.321,33.014,12.699,37.56
6.894,28.93,72.757,90.877,97.267,83.728
31.271,61.626,20.154,15.593,16.161,13.335
89.099,78.635,49.915,24.902,55.388,50.427
66.581,83.77,16.332,58.654,37.204,13.686
90.015,61.531,74.511,16.409,63.681,11.698
66.151,22.19,78.887,9.217,86.753,41.945
2.649,48.931,35.328,53.274,37.94,34.992
91.242,38.548,74.506,28.893,78.273,1.923
5.8,20.314,10.776,84.172,56.54,56.164
3.733,84.783,27.547,22.734,28.044,49.677
70.105,18.009,96.443,71.961,2.855,84.823
59.452,63.341,62.739,53.917,78.749,31.343
63.673,2.835,90.999,17.249,99.201,56.891
4.099,11.814,92.509,4.616,81.473,60.889
82.484,74.404,37.268,53.646,9.156,14.933
2.555,31.177,91.071,44.224,55.799,34.247
70.737,78.183,55.808,85.343,93.938,48.022
72.24,86.254,22.794,70.289,15.027,61.776
1.44,96.018,32.1,75.958,48.207,39.242
72.176,70.918,72.076,26.268,67.411,4.835
33.81,11.798,71.767,17.076,37.97,37.147
4.735,73.881,61.586,22.786,43.265,6.792
15.536,84.975,73.326,50.951,93.044,68.247
58.571,39.304,55.416,80.88,28.182,94.887
34.44,42.762,83.911,14.975,37.626,83.66
99.181,4.56,67.783,13.393,60.352,68.058
96.959,3.038,20.868,97.403,8.67,97.209
